AÑO;SEMANA;BLOQUE;CAMA;CAMAS SEMBRADAS BLOQUE;NO. HALLAZGOS;NO. PLANTAS;EDAD;ETAPA FENOLÓGICA;% INCIDENCIA;CUADRO;LINEA;VARIEDAD
2023;31;26;16A;96;1;;;VEGETATIVO;0,0%;;;ALEMANI
2023;31;27;38A;88;1;;4;VEGETATIVO;0,0%;;;ZUMBA
2023;31;46;01A;48;1;;7;DESBOTON;0,0%;;;VERONICA
2023;31;33;12B;96;1;;7;DESBOTON;0,0%;;;CHISPA
2023;31;46;32A;48;4;;;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;31;46;33A;48;1;;7;DESBOTON;0,0%;;;CHAMPAGNE YELLOW
2023;31;33;12B;96;25;;7;DESBOTON;0,0%;;;CHISPA
2023;31;17;23A;96;1;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;32;17;23A;96;15;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;32;17;22A;96;13;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;32;46;01A;48;2;;8;FLOR;0,0%;;;VERONICA
2023;32;46;27A;48;2;;8;FLOR;0,0%;;;ALMA
2023;32;17;19A;96;1;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;32;33;12B;96;6;;8;FLOR;0,0%;;;CHISPA
2023;32;26;;96;1;;;VEGETATIVO;0,0%;;;ALEMANI
2023;32;26;;96;1;;;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;32;26;;96;1;;;VEGETATIVO;0,0%;;;WHATSAPP
2023;32;46;01A;48;3;;8;FLOR;0,0%;;;VERONICA
2023;32;46;02A;48;6;;8;FLOR;0,0%;;;VERONICA
2023;32;27;41A;88;1;;5;VEGETATIVO;0,0%;;;ZUMBA
2023;32;9;04A;160;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;32;9;64B;160;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;32;26;33B;96;1;;;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;32;46;19A;48;6;;8;FLOR;0,0%;;;PRINZ
2023;32;26;43B;96;1;;;VEGETATIVO;0,0%;;;ALEMANI
2023;32;46;42A;48;19;;8;FLOR;0,0%;;;ZUMBA
2023;32;46;45A;48;154;;8;FLOR;0,0%;;;ZUMBA
2023;32;46;46A;48;95;;8;FLOR;0,0%;;;ZUMBA
2023;32;46;47A;48;97;;8;FLOR;0,0%;;;BRAZUCA
2023;32;46;48A;48;25;;8;FLOR;0,0%;;;MARK TWAIN
2023;32;41;19A;80;1;;9;FLOR;0,0%;;;ZUMBA
2023;32;46;01A;48;1;;8;FLOR;0,0%;;;VERONICA
2023;32;46;40A;48;4;;8;FLOR;0,0%;;;SHORTCAKE
2023;32;46;41A;48;1;;8;FLOR;0,0%;;;CHIANTI
2023;32;41;40A;80;2;;9;FLOR;0,0%;;;VERONICA
2023;32;46;27A;48;1;;8;FLOR;0,0%;;;ALMA
2023;32;46;28A;48;1;;8;FLOR;0,0%;;;ALMA
2023;32;46;32A;48;2;;8;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;33;46;42A;48;1;;8;FLOR;0,0%;;;ZUMBA
2023;33;46;41A;48;12;;8;FLOR;0,0%;;;CHIANTI
2023;33;33;01B;96;1;;10;FLOR;0,0%;;;TOPSPIN
2023;33;46;40A;48;6;;8;FLOR;0,0%;;;SHORTCAKE
2023;33;26;34B;96;1;;;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;26;33B;96;1;;;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;46;39A;48;2;;8;FLOR;0,0%;;;SHORTCAKE
2023;33;46;36A;48;2;;8;FLOR;0,0%;;;MAISY
2023;33;46;35A;48;1;;8;FLOR;0,0%;;;MAISY
2023;33;33;01B;96;1;;10;FLOR;0,0%;;;TOPSPIN
2023;33;46;33A;48;1;;8;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;33;46;32A;48;5;;8;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;33;27;41A;88;1;;6;VEGETATIVO;0,0%;;;ZUMBA
2023;33;38;11B;96;1;;2;VEGETATIVO;0,0%;;;ALEMANI
2023;33;46;42A;48;3;;8;FLOR;0,0%;;;ZUMBA
2023;33;38;13A;96;267;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;28;12A;140;10;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;12A;96;15;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;11A;96;48;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;27;36B;88;1;;6;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;33;33;25B;96;1;;10;FLOR;0,0%;;;FLAMBEAU
2023;33;46;36A;48;2;;8;FLOR;0,0%;;;MAISY
2023;33;46;35A;48;1;;8;FLOR;0,0%;;;MAISY
2023;33;19;30B;96;1;;2;VEGETATIVO;0,0%;;;COPPER
2023;33;19;38B;96;1;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;38;11A;96;2;;8;FLOR;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;10A;96;84;;;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;20;32A;96;1;;1;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;33;20;39A;96;1;;1;VEGETATIVO;0,0%;;;KANATA
2023;33;27;09A;88;1;;7;DESBOTON;0,0%;;;CHAMPAGNE YELLOW
2023;33;47;19A;126;1;;9;FLOR;0,0%;;;ALMA
2023;33;38;09A;96;1;;3;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;07A;96;45;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;31;33A;96;1;;1;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;38;06A;96;3;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;05A;96;1;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;07A;96;4;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;03A;96;1;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;38;04A;96;1;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;31;02B;96;1;;;VEGETATIVO;0,0%;;;VERONICA
2023;33;46;28A;48;1;;9;FLOR;0,0%;;;ALMA
2023;33;38;15B;96;3;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;33;30;43B;96;1;;2;VEGETATIVO;0,0%;;;WHATSAPP
2023;33;30;33A;96;2;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;30;25A;96;38;;2;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;33;30;21B;96;66;;2;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;33;30;25B;96;1;;2;VEGETATIVO;0,0%;;;ARTIC QUEEN
2023;33;31;33A;96;1;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;20;39A;96;3;;1;VEGETATIVO;0,0%;;;FLORANGE DARK
2023;33;31;34A;96;70;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;31;35A;96;15;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;30;22B;96;206;;2;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;33;30;32A;96;53;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;30;31A;96;5;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;33;30;24B;96;1;;2;VEGETATIVO;0,0%;;;PRINZ
2023;34;46;19A;48;1;;;VEGETATIVO;0,0%;;;PRINZ
2023;34;30;21B;96;155;;3;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;34;30;30A;96;11;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;46;19A;48;1;;9;FLOR;0,0%;;;PRINZ
2023;34;46;32A;48;3;;9;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;34;46;33A;48;1;;9;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;34;46;35A;48;2;;9;FLOR;0,0%;;;MAISY
2023;34;46;42A;48;2;;9;FLOR;0,0%;;;ZUMBA
2023;34;30;30A;96;2;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;38;22A;96;1;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;30;29A;96;180;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;11;61A;180;170;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;11;62A;180;7;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;30;28A;96;21;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;11;63A;180;9;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;11;64A;180;9;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;30;27A;96;2;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;11;69B;180;3;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;30;31A;96;9;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;34;11;69A;180;3;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;11;70A;180;2;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;11;72A;180;2;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;11;71A;180;7;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;25;21A;96;1;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;11;70B;180;1;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;34;25;11A;96;8;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;23A;96;1;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;28A;96;10;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;11A;96;2;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;12A;96;3;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;19A;96;2;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;27A;96;3;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;26A;96;2;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;25;20A;96;11;;1;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;34;11;68A;180;83;;;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;30;33A;96;70;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;19;28B;96;2;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;20;39A;96;3;;2;VEGETATIVO;0,0%;;;FLORANGE DARK
2023;35;11;67A;180;5;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;66A;180;3;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;65A;180;2;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;68B;180;3;;2;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;33;23B;96;1;;10;FLOR;0,0%;;;TOPSPIN
2023;35;11;57A;180;1;;3;VEGETATIVO;0,0%;;;FLAMBEAU
2023;35;20;39A;96;1;;3;VEGETATIVO;0,0%;;;FLORANGE DARK
2023;35;19;30B;96;1;;3;VEGETATIVO;0,0%;;;COPPER
2023;35;11;90B;180;2;;4;VEGETATIVO;0,0%;;;ALIS
2023;35;11;67A;180;2;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;68A;180;5;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;25;25A;96;1;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;25;09A;96;3;;2;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;38;08A;96;1;;4;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;11;69A;180;2;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;72A;180;3;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;69B;180;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;70B;180;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;66B;180;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;65B;180;5;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;11;57A;180;2;;3;VEGETATIVO;0,0%;;;FLAMBEAU
2023;35;19;38B;96;1;;3;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;2;33A;104;1;;2;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;35;2;37A;104;1;;2;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;35;2;22A;104;94;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;2;44B;104;9;;2;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;35;2;01B;104;6;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;11;63A;180;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;26;33A;96;5;;2;VEGETATIVO;0,0%;;;TEQUILA SUNRISE
2023;35;38;03A;96;2;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;26;17A;96;30;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;26;31A;96;21;;2;VEGETATIVO;0,0%;;;KANATA
2023;35;26;14B;96;45;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;38;04A;96;6;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;26;16B;96;106;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;26;13B;96;587;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;26;32A;96;46;;2;VEGETATIVO;0,0%;;;KANATA
2023;35;31;35A;96;6;;4;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;26;14B;96;633;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;38;05A;96;7;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;31;33A;96;3;;4;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;38;06A;96;2;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;26;11B;96;73;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;26;12B;96;86;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;38;08A;96;8;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;30;24B;96;3;;4;VEGETATIVO;0,0%;;;PRINZ
2023;35;38;07A;96;10;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;38;09A;96;7;;5;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;38;32A;96;1;;3;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;26;11B;96;125;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;38;15B;96;1;;4;VEGETATIVO;0,0%;;;ANASTASIA DARK GREEN
2023;35;49;11A;84;6;;9;FLOR;0,0%;;;CHAMPAGNE YELLOW
2023;35;38;12B;96;2;;4;VEGETATIVO;0,0%;;;ALEMANI
2023;35;17;18A;96;1;;6;VEGETATIVO;0,0%;;;TOP DOLLAR
2023;35;20;39A;96;1;;3;VEGETATIVO;0,0%;;;FLORANGE DARK
2023;35;2;44A;104;1;;2;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2023;35;2;37A;104;1;;2;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;35;2;33A;104;3;;2;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;35;12;95B;192;2;;1;VEGETATIVO;0,0%;;;TOPSPIN
2023;35;20;29A;96;1;;3;VEGETATIVO;0,0%;;;PRINZ
2023;35;20;10A;96;7;;3;VEGETATIVO;0,0%;;;CHAMPAGNE YELLOW
2023;35;2;01B;104;10;;2;VEGETATIVO;0,0%;;;TOP DOLLAR
